2016-10-19 11:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 11:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 11:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 11:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 12:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 12:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 12:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 12:00,S-P_11_23_Wed,NOTFOUND
2016-10-19 12:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 12:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 12:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 12:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 12:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 12:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 12:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 12:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 12:30,S-P_11_23_Wed,NOTFOUND
2016-10-19 12:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 12:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 12:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 12:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 12:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 13:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 13:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 13:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 13:00,FOUND,S-P_11_23_Wed_2:00 PM
2016-10-19 13:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 13:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 13:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 13:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 13:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 13:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 13:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 13:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 13:30,FOUND,S-P_11_23_Wed_2:00 PM
2016-10-19 13:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 13:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 13:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 13:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 13:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 14:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 14:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 14:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 14:00,S-P_11_23_Wed,NOTFOUND
2016-10-19 14:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 14:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 14:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 14:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 14:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 14:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 14:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 14:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 14:30,S-P_11_23_Wed,NOTFOUND
2016-10-19 14:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 14:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 14:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 14:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 14:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 15:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 15:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 15:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 15:00,S-P_11_23_Wed,NOTFOUND
2016-10-19 15:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 15:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 15:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 15:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 15:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 15:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 15:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 15:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 15:30,S-P_11_23_Wed,NOTFOUND
2016-10-19 15:30,P-S_12_2_Fri,NOTFOUND
2016-10-19 15:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 15:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 15:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 15:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 16:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 16:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 16:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 16:00,S-P_11_23_Wed,NOTFOUND
2016-10-19 16:00,P-S_12_2_Fri,NOTFOUND
2016-10-19 16:00,S-P_12_4_Sun,NOTFOUND
